index,x,y,snippet,href
1010,2232.469,17.011,cis',textedit:///work/_2/m067_078.ly:6:4:5
1011,2235.017,18.011,a,textedit:///work/_2/m067_078.ly:6:18:19
1012,2237.771,32.15,"a,",textedit:///work/_2/m067_078.ly:24:8:9
1013,2237.771,17.011,cis',textedit:///work/_2/m067_078.ly:6:27:28
1014,2240.025,18.511,gis,textedit:///work/_2/m067_078.ly:6:36:37
1015,2242.78,32.15,"a,",textedit:///work/_2/m067_078.ly:24:12:13
1016,2242.78,17.011,cis',textedit:///work/_2/m067_078.ly:6:47:48
1017,2246.181,18.011,a,textedit:///work/_2/m067_078.ly:6:58:59
1018,2248.935,32.15,"a,",textedit:///work/_2/m067_078.ly:24:16:17
1019,2248.935,17.011,cis',textedit:///work/_2/m067_078.ly:6:67:68
1020,2251.19,18.511,gis,textedit:///work/_2/m067_078.ly:6:76:77
1021,2253.944,32.15,"a,",textedit:///work/_2/m067_078.ly:24:20:21
1022,2253.944,17.011,cis',textedit:///work/_2/m067_078.ly:6:87:88
1023,2257.345,18.011,a,textedit:///work/_2/m067_078.ly:6:98:99
1024,2260.1,32.15,"a,",textedit:///work/_2/m067_078.ly:24:24:25
1025,2260.1,17.011,cis',textedit:///work/_2/m067_078.ly:6:107:108
1026,2262.354,18.511,gis,textedit:///work/_2/m067_078.ly:6:116:117
1027,2266.436,17.011,cis',textedit:///work/_2/m067_078.ly:7:4:5
1028,2268.984,18.011,a,textedit:///work/_2/m067_078.ly:7:18:19
1029,2271.738,32.15,"a,",textedit:///work/_2/m067_078.ly:25:8:9
1030,2271.738,17.011,cis',textedit:///work/_2/m067_078.ly:7:27:28
1031,2275.796,18.511,g,textedit:///work/_2/m067_078.ly:7:36:37
1032,2278.55,32.15,"a,",textedit:///work/_2/m067_078.ly:25:12:13
1033,2278.55,17.011,cis',textedit:///work/_2/m067_078.ly:7:47:48
1034,2281.952,18.011,a,textedit:///work/_2/m067_078.ly:7:58:59
1035,2284.706,32.15,"a,",textedit:///work/_2/m067_078.ly:25:16:17
1036,2284.706,17.011,cis',textedit:///work/_2/m067_078.ly:7:67:68
1037,2286.96,18.511,g,textedit:///work/_2/m067_078.ly:7:76:77
1038,2289.714,32.15,"a,",textedit:///work/_2/m067_078.ly:25:20:21
1039,2289.714,17.011,cis',textedit:///work/_2/m067_078.ly:7:87:88
1040,2293.116,18.011,a,textedit:///work/_2/m067_078.ly:7:98:99
1041,2295.87,32.15,"a,",textedit:///work/_2/m067_078.ly:25:24:25
1042,2295.87,17.011,cis',textedit:///work/_2/m067_078.ly:7:107:108
1043,2298.124,18.511,g,textedit:///work/_2/m067_078.ly:7:116:117
1044,2302.941,16.511,d',textedit:///work/_2/m067_078.ly:8:4:5
1045,2305.195,18.011,a,textedit:///work/_2/m067_078.ly:8:18:19
1046,2307.949,32.15,"a,",textedit:///work/_2/m067_078.ly:26:8:9
1047,2307.949,16.511,d',textedit:///work/_2/m067_078.ly:8:27:28
1048,2310.203,19.011,fis,textedit:///work/_2/m067_078.ly:8:36:37
1049,2312.957,32.15,"a,",textedit:///work/_2/m067_078.ly:26:12:13
1050,2312.957,16.511,d',textedit:///work/_2/m067_078.ly:8:47:48
1051,2315.212,18.011,a,textedit:///work/_2/m067_078.ly:8:58:59
1052,2317.966,32.15,"a,",textedit:///work/_2/m067_078.ly:26:16:17
1053,2317.966,16.511,d',textedit:///work/_2/m067_078.ly:8:67:68
1054,2320.22,19.011,fis,textedit:///work/_2/m067_078.ly:8:76:77
1055,2322.974,32.15,"a,",textedit:///work/_2/m067_078.ly:26:20:21
1056,2322.974,16.511,d',textedit:///work/_2/m067_078.ly:8:87:88
1057,2325.228,18.011,a,textedit:///work/_2/m067_078.ly:8:98:99
1058,2327.983,32.15,"a,",textedit:///work/_2/m067_078.ly:26:24:25
1059,2327.983,16.511,d',textedit:///work/_2/m067_078.ly:8:107:108
1060,2330.237,19.011,fis,textedit:///work/_2/m067_078.ly:8:116:117
1061,2335.053,16.511,d',textedit:///work/_2/m067_078.ly:9:4:5
1062,2337.307,18.011,a,textedit:///work/_2/m067_078.ly:9:18:19
1063,2340.061,32.15,"a,",textedit:///work/_2/m067_078.ly:27:8:9
1064,2340.061,16.511,d',textedit:///work/_2/m067_078.ly:9:27:28
1065,2342.316,19.511,e,textedit:///work/_2/m067_078.ly:9:36:37
1066,2345.07,32.15,"a,",textedit:///work/_2/m067_078.ly:27:12:13
1067,2345.07,16.511,d',textedit:///work/_2/m067_078.ly:9:47:48
1068,2347.324,18.011,a,textedit:///work/_2/m067_078.ly:9:58:59
1069,2350.078,32.15,"a,",textedit:///work/_2/m067_078.ly:27:16:17
1070,2350.078,16.511,d',textedit:///work/_2/m067_078.ly:9:67:68
1071,2352.332,19.511,e,textedit:///work/_2/m067_078.ly:9:76:77
1072,2355.087,32.15,"a,",textedit:///work/_2/m067_078.ly:27:20:21
1073,2355.087,16.511,d',textedit:///work/_2/m067_078.ly:9:87:88
1074,2357.341,18.011,a,textedit:///work/_2/m067_078.ly:9:98:99
1075,2360.095,32.15,"a,",textedit:///work/_2/m067_078.ly:27:24:25
1076,2360.095,16.511,d',textedit:///work/_2/m067_078.ly:9:107:108
1077,2362.349,19.511,e,textedit:///work/_2/m067_078.ly:9:116:117
1078,2366.431,17.011,cis',textedit:///work/_2/m067_078.ly:10:4:5
1079,2368.979,18.011,a,textedit:///work/_2/m067_078.ly:10:18:19
1080,2371.733,32.15,"a,",textedit:///work/_2/m067_078.ly:28:8:9
1081,2371.733,17.011,cis',textedit:///work/_2/m067_078.ly:10:27:28
1082,2373.988,19.511,e,textedit:///work/_2/m067_078.ly:10:36:37
1083,2376.742,32.15,"a,",textedit:///work/_2/m067_078.ly:28:12:13
1084,2376.742,17.011,cis',textedit:///work/_2/m067_078.ly:10:47:48
1085,2380.143,18.011,a,textedit:///work/_2/m067_078.ly:10:58:59
1086,2382.898,32.15,"a,",textedit:///work/_2/m067_078.ly:28:16:17
1087,2382.898,17.011,cis',textedit:///work/_2/m067_078.ly:10:67:68
1088,2385.152,19.511,e,textedit:///work/_2/m067_078.ly:10:76:77
1089,2387.906,32.15,"a,",textedit:///work/_2/m067_078.ly:28:20:21
1090,2387.906,17.011,cis',textedit:///work/_2/m067_078.ly:10:87:88
1091,2391.308,18.011,a,textedit:///work/_2/m067_078.ly:10:98:99
1092,2394.062,32.15,"a,",textedit:///work/_2/m067_078.ly:28:24:25
1093,2394.062,17.011,cis',textedit:///work/_2/m067_078.ly:10:107:108
1094,2396.316,19.511,e,textedit:///work/_2/m067_078.ly:10:116:117
1095,2400.398,17.011,cis',textedit:///work/_2/m067_078.ly:11:4:5
1096,2402.946,18.011,a,textedit:///work/_2/m067_078.ly:11:18:19
1097,2405.7,32.15,"a,",textedit:///work/_2/m067_078.ly:29:8:9
1098,2405.7,17.011,cis',textedit:///work/_2/m067_078.ly:11:27:28
1099,2408.204,20.011,d,textedit:///work/_2/m067_078.ly:11:36:37
1100,2410.959,32.15,"a,",textedit:///work/_2/m067_078.ly:29:12:13
1101,2410.959,17.011,cis',textedit:///work/_2/m067_078.ly:11:47:48
1102,2414.36,18.011,a,textedit:///work/_2/m067_078.ly:11:58:59
1103,2417.115,32.15,"a,",textedit:///work/_2/m067_078.ly:29:16:17
1104,2417.115,17.011,cis',textedit:///work/_2/m067_078.ly:11:67:68
1105,2419.369,20.011,d,textedit:///work/_2/m067_078.ly:11:76:77
1106,2422.123,32.15,"a,",textedit:///work/_2/m067_078.ly:29:20:21
1107,2422.123,17.011,cis',textedit:///work/_2/m067_078.ly:11:87:88
1108,2425.525,18.011,a,textedit:///work/_2/m067_078.ly:11:98:99
1109,2428.279,32.15,"a,",textedit:///work/_2/m067_078.ly:29:24:25
1110,2428.279,17.011,cis',textedit:///work/_2/m067_078.ly:11:107:108
1111,2430.533,20.011,d,textedit:///work/_2/m067_078.ly:11:116:117
1112,2434.615,17.511,b,textedit:///work/_2/m067_078.ly:12:4:5
1113,2437.163,18.511,gis,textedit:///work/_2/m067_078.ly:12:18:19
1114,2439.917,32.15,"a,",textedit:///work/_2/m067_078.ly:30:8:9
1115,2439.917,17.511,b,textedit:///work/_2/m067_078.ly:12:27:28
1116,2442.631,20.011,d,textedit:///work/_2/m067_078.ly:12:36:37
1117,2445.385,32.15,"a,",textedit:///work/_2/m067_078.ly:30:12:13
1118,2445.385,17.511,b,textedit:///work/_2/m067_078.ly:12:47:48
1119,2448.787,18.511,gis,textedit:///work/_2/m067_078.ly:12:58:59
1120,2451.541,32.15,"a,",textedit:///work/_2/m067_078.ly:30:16:17
1121,2451.541,17.511,b,textedit:///work/_2/m067_078.ly:12:67:68
1122,2453.795,20.011,d,textedit:///work/_2/m067_078.ly:12:76:77
1123,2456.549,32.15,"a,",textedit:///work/_2/m067_078.ly:30:20:21
1124,2456.549,17.511,b,textedit:///work/_2/m067_078.ly:12:87:88
1125,2459.951,18.511,gis,textedit:///work/_2/m067_078.ly:12:98:99
1126,2462.705,32.15,"a,",textedit:///work/_2/m067_078.ly:30:24:25
1127,2462.705,17.511,b,textedit:///work/_2/m067_078.ly:12:107:108
1128,2464.959,20.011,d,textedit:///work/_2/m067_078.ly:12:116:117
1129,2469.041,17.511,b,textedit:///work/_2/m067_078.ly:13:4:5
1130,2471.295,19.511,e,textedit:///work/_2/m067_078.ly:13:18:19
1131,2474.049,32.15,"a,",textedit:///work/_2/m067_078.ly:31:8:9
1132,2474.049,17.511,b,textedit:///work/_2/m067_078.ly:13:27:28
1133,2476.304,20.511,cis,textedit:///work/_2/m067_078.ly:13:36:37
1134,2479.058,32.15,"a,",textedit:///work/_2/m067_078.ly:31:12:13
1135,2479.058,17.511,b,textedit:///work/_2/m067_078.ly:13:47:48
1136,2481.312,19.511,e,textedit:///work/_2/m067_078.ly:13:58:59
1137,2484.066,32.15,"a,",textedit:///work/_2/m067_078.ly:31:16:17
1138,2484.066,17.511,b,textedit:///work/_2/m067_078.ly:13:67:68
1139,2486.32,20.511,cis,textedit:///work/_2/m067_078.ly:13:76:77
1140,2489.075,32.15,"a,",textedit:///work/_2/m067_078.ly:31:20:21
1141,2489.075,17.511,b,textedit:///work/_2/m067_078.ly:13:87:88
1142,2491.329,19.511,e,textedit:///work/_2/m067_078.ly:13:98:99
1143,2494.083,32.15,"a,",textedit:///work/_2/m067_078.ly:31:24:25
1144,2494.083,17.511,b,textedit:///work/_2/m067_078.ly:13:107:108
1145,2496.337,20.511,cis,textedit:///work/_2/m067_078.ly:13:116:117
1146,2500.419,18.011,a,textedit:///work/_2/m067_078.ly:14:4:5
1147,2502.673,19.511,e,textedit:///work/_2/m067_078.ly:14:18:19
1148,2505.428,32.15,"a,",textedit:///work/_2/m067_078.ly:32:8:9
1149,2505.428,18.011,a,textedit:///work/_2/m067_078.ly:14:27:28
1150,2507.682,20.511,cis,textedit:///work/_2/m067_078.ly:14:36:37
1151,2510.436,32.15,"a,",textedit:///work/_2/m067_078.ly:32:12:13
1152,2510.436,18.011,a,textedit:///work/_2/m067_078.ly:14:47:48
1153,2512.69,19.511,e,textedit:///work/_2/m067_078.ly:14:58:59
1154,2515.444,32.15,"a,",textedit:///work/_2/m067_078.ly:32:16:17
1155,2515.444,18.011,a,textedit:///work/_2/m067_078.ly:14:67:68
1156,2517.699,20.511,cis,textedit:///work/_2/m067_078.ly:14:76:77
1157,2520.453,32.15,"a,",textedit:///work/_2/m067_078.ly:32:20:21
1158,2520.453,18.011,a,textedit:///work/_2/m067_078.ly:14:87:88
1159,2522.707,19.511,e,textedit:///work/_2/m067_078.ly:14:98:99
1160,2525.461,32.15,"a,",textedit:///work/_2/m067_078.ly:32:24:25
1161,2525.461,18.011,a,textedit:///work/_2/m067_078.ly:14:107:108
1162,2527.715,20.511,cis,textedit:///work/_2/m067_078.ly:14:116:117
1163,2531.797,18.011,a,textedit:///work/_2/m067_078.ly:15:4:5
1164,2535.48,20.011,d,textedit:///work/_2/m067_078.ly:15:18:19
1165,2538.234,32.15,"a,",textedit:///work/_2/m067_078.ly:33:8:9
1166,2538.234,18.011,a,textedit:///work/_2/m067_078.ly:15:27:28
1167,2540.488,21.011,"b,",textedit:///work/_2/m067_078.ly:15:36:37
1168,2543.242,32.15,"a,",textedit:///work/_2/m067_078.ly:33:12:13
1169,2543.242,18.011,a,textedit:///work/_2/m067_078.ly:15:47:48
1170,2545.496,20.011,d,textedit:///work/_2/m067_078.ly:15:58:59
1171,2548.251,32.15,"a,",textedit:///work/_2/m067_078.ly:33:16:17
1172,2548.251,18.011,a,textedit:///work/_2/m067_078.ly:15:67:68
1173,2550.505,21.011,"b,",textedit:///work/_2/m067_078.ly:15:76:77
1174,2553.259,32.15,"a,",textedit:///work/_2/m067_078.ly:33:20:21
1175,2553.259,18.011,a,textedit:///work/_2/m067_078.ly:15:87:88
1176,2555.513,20.011,d,textedit:///work/_2/m067_078.ly:15:98:99
1177,2558.267,32.15,"a,",textedit:///work/_2/m067_078.ly:33:24:25
1178,2558.267,18.011,a,textedit:///work/_2/m067_078.ly:15:107:108
1179,2560.522,21.011,"b,",textedit:///work/_2/m067_078.ly:15:116:117
1180,2564.604,18.511,gis,textedit:///work/_2/m067_078.ly:16:4:5
1181,2568.286,20.011,d,textedit:///work/_2/m067_078.ly:16:18:19
1182,2571.04,32.15,"a,",textedit:///work/_2/m067_078.ly:34:8:9
1183,2571.04,18.511,gis,textedit:///work/_2/m067_078.ly:16:27:28
1184,2573.294,21.011,"b,",textedit:///work/_2/m067_078.ly:16:36:37
1185,2576.048,32.15,"a,",textedit:///work/_2/m067_078.ly:34:12:13
1186,2576.048,18.511,gis,textedit:///work/_2/m067_078.ly:16:47:48
1187,2578.303,20.011,d,textedit:///work/_2/m067_078.ly:16:58:59
1188,2581.057,32.15,"a,",textedit:///work/_2/m067_078.ly:34:16:17
1189,2581.057,18.511,gis,textedit:///work/_2/m067_078.ly:16:67:68
1190,2583.311,21.011,"b,",textedit:///work/_2/m067_078.ly:16:76:77
1191,2586.065,32.15,"a,",textedit:///work/_2/m067_078.ly:34:20:21
1192,2586.065,18.511,gis,textedit:///work/_2/m067_078.ly:16:87:88
1193,2588.32,20.011,d,textedit:///work/_2/m067_078.ly:16:98:99
1194,2591.074,32.15,"a,",textedit:///work/_2/m067_078.ly:34:24:25
1195,2591.074,18.511,gis,textedit:///work/_2/m067_078.ly:16:107:108
1196,2593.328,21.011,"b,",textedit:///work/_2/m067_078.ly:16:116:117
1197,2597.41,32.15,"a,",textedit:///work/_2/m079_092.ly:21:4:5
1198,2597.41,21.511,"a,",textedit:///work/_2/m079_092.ly:4:4:5
1199,2600.402,21.011,"b,",textedit:///work/_2/m079_092.ly:4:19:20
1200,2603.803,21.511,"a,",textedit:///work/_2/m079_092.ly:4:30:31
1201,2606.351,21.011,"b,",textedit:///work/_2/m079_092.ly:4:41:42
1202,2609.753,20.511,cis,textedit:///work/_2/m079_092.ly:4:55:56
1203,2612.507,19.511,e,textedit:///work/_2/m079_092.ly:4:69:70
1204,2614.762,21.511,"a,",textedit:///work/_2/m079_092.ly:4:81:82
1205,2617.31,21.011,"b,",textedit:///work/_2/m079_092.ly:4:92:93
1206,2620.711,20.511,cis,textedit:///work/_2/m079_092.ly:4:105:106
1207,2623.465,19.511,e,textedit:///work/_2/m079_092.ly:4:118:119
1208,2625.72,21.511,"a,",textedit:///work/_2/m079_092.ly:4:130:131
1209,2628.268,21.011,"b,",textedit:///work/_2/m079_092.ly:4:141:142
1210,2632.719,28.65,a,textedit:///work/_2/m079_092.ly:22:4:5
1211,2632.719,20.511,cis,textedit:///work/_2/m079_092.ly:5:4:5
1212,2636.845,20.011,d,textedit:///work/_2/m079_092.ly:5:19:20
1213,2640.247,20.511,cis,textedit:///work/_2/m079_092.ly:5:30:31
1214,2642.795,20.011,d,textedit:///work/_2/m079_092.ly:5:41:42
1215,2646.196,19.511,e,textedit:///work/_2/m079_092.ly:5:55:56
1216,2648.95,18.011,a,textedit:///work/_2/m079_092.ly:5:69:70
1217,2651.205,20.511,cis,textedit:///work/_2/m079_092.ly:5:81:82
1218,2653.753,20.011,d,textedit:///work/_2/m079_092.ly:5:92:93
1219,2657.155,19.511,e,textedit:///work/_2/m079_092.ly:5:105:106
1220,2659.909,18.011,a,textedit:///work/_2/m079_092.ly:5:118:119
1221,2662.163,20.511,cis,textedit:///work/_2/m079_092.ly:5:130:131
1222,2664.711,20.011,d,textedit:///work/_2/m079_092.ly:5:141:142
1223,2669.203,32.15,"a,",textedit:///work/_2/m079_092.ly:23:4:5
1224,2669.203,19.511,e,textedit:///work/_2/m079_092.ly:6:4:5
1225,2672.195,19.011,fis,textedit:///work/_2/m079_092.ly:6:19:20
1226,2675.596,19.511,e,textedit:///work/_2/m079_092.ly:6:30:31
1227,2678.144,19.011,fis,textedit:///work/_2/m079_092.ly:6:41:42
1228,2682.68,18.511,g,textedit:///work/_2/m079_092.ly:6:55:56
1229,2685.434,17.011,cis',textedit:///work/_2/m079_092.ly:6:69:70
1230,2687.689,19.511,e,textedit:///work/_2/m079_092.ly:6:81:82
1231,2690.237,19.011,fis,textedit:///work/_2/m079_092.ly:6:92:93
1232,2693.638,18.511,g,textedit:///work/_2/m079_092.ly:6:105:106
1233,2696.392,17.011,cis',textedit:///work/_2/m079_092.ly:6:118:119
1234,2698.647,19.511,e,textedit:///work/_2/m079_092.ly:6:130:131
1235,2701.195,19.011,fis,textedit:///work/_2/m079_092.ly:6:141:142
1236,2706.836,32.15,"ais,",textedit:///work/_2/m079_092.ly:24:4:5
1237,2706.836,18.511,g,textedit:///work/_2/m079_092.ly:7:4:5
1238,2709.59,16.011,e',textedit:///work/_2/m079_092.ly:7:19:20
1239,2711.845,17.011,cis',textedit:///work/_2/m079_092.ly:7:30:31
1240,2714.795,16.511,d',textedit:///work/_2/m079_092.ly:7:41:42
1241,2717.299,16.011,e',textedit:///work/_2/m079_092.ly:7:55:56
1242,2719.553,17.011,cis',textedit:///work/_2/m079_092.ly:7:69:70
1243,2722.907,18.011,ais,textedit:///work/_2/m079_092.ly:7:81:82
1244,2725.412,17.511,b,textedit:///work/_2/m079_092.ly:7:92:93
1245,2727.916,17.011,cis',textedit:///work/_2/m079_092.ly:7:105:106
1246,2730.17,18.011,ais,textedit:///work/_2/m079_092.ly:7:118:119
1247,2732.424,19.011,fis,textedit:///work/_2/m079_092.ly:7:130:131
1248,2734.928,19.511,e,textedit:///work/_2/m079_092.ly:7:141:142
1249,2739.507,31.65,"b,",textedit:///work/_2/m079_092.ly:26:4:5
1250,2739.507,20.011,d,textedit:///work/_2/m079_092.ly:8:4:5
1251,2742.011,20.511,cis,textedit:///work/_2/m079_092.ly:8:19:20
1252,2744.515,21.011,"b,",textedit:///work/_2/m079_092.ly:8:30:31
1253,2747.02,20.511,cis,textedit:///work/_2/m079_092.ly:8:41:42
1254,2749.524,20.011,d,textedit:///work/_2/m079_092.ly:8:55:56
1255,2752.278,19.011,fis,textedit:///work/_2/m079_092.ly:8:69:70
1256,2754.532,21.011,"b,",textedit:///work/_2/m079_092.ly:8:81:82
1257,2757.036,20.511,cis,textedit:///work/_2/m079_092.ly:8:92:93
1258,2759.541,20.011,d,textedit:///work/_2/m079_092.ly:8:105:106
1259,2762.295,19.011,fis,textedit:///work/_2/m079_092.ly:8:118:119
1260,2764.549,21.011,"b,",textedit:///work/_2/m079_092.ly:8:130:131
1261,2767.053,20.511,cis,textedit:///work/_2/m079_092.ly:8:141:142
1262,2771.632,28.15,b,textedit:///work/_2/m079_092.ly:27:4:5
1263,2771.632,20.011,d,textedit:///work/_2/m079_092.ly:9:4:5
1264,2774.136,19.511,e,textedit:///work/_2/m079_092.ly:9:19:20
1265,2776.64,20.011,d,textedit:///work/_2/m079_092.ly:9:30:31
1266,2779.144,19.511,e,textedit:///work/_2/m079_092.ly:9:41:42
1267,2781.648,19.011,fis,textedit:///work/_2/m079_092.ly:9:55:56
1268,2784.403,17.511,b,textedit:///work/_2/m079_092.ly:9:69:70
1269,2786.657,20.011,d,textedit:///work/_2/m079_092.ly:9:81:82
1270,2789.161,19.511,e,textedit:///work/_2/m079_092.ly:9:92:93
1271,2791.665,19.011,fis,textedit:///work/_2/m079_092.ly:9:105:106
1272,2794.419,17.511,b,textedit:///work/_2/m079_092.ly:9:118:119
1273,2796.674,20.011,d,textedit:///work/_2/m079_092.ly:9:130:131
1274,2799.178,19.511,e,textedit:///work/_2/m079_092.ly:9:141:142
1275,2803.022,31.65,"b,",textedit:///work/_2/m079_092.ly:28:4:5
1276,2803.022,19.011,fis,textedit:///work/_2/m079_092.ly:10:4:5
1277,2805.526,18.511,gis,textedit:///work/_2/m079_092.ly:10:19:20
1278,2808.03,19.011,fis,textedit:///work/_2/m079_092.ly:10:30:31
1279,2810.535,18.511,gis,textedit:///work/_2/m079_092.ly:10:41:42
1280,2813.039,18.011,a,textedit:///work/_2/m079_092.ly:10:55:56
1281,2815.793,16.511,dis',textedit:///work/_2/m079_092.ly:10:69:70
1282,2818.047,19.011,fis,textedit:///work/_2/m079_092.ly:10:81:82
1283,2820.552,18.511,gis,textedit:///work/_2/m079_092.ly:10:92:93
1284,2823.056,18.011,a,textedit:///work/_2/m079_092.ly:10:105:106
1285,2825.81,16.511,dis',textedit:///work/_2/m079_092.ly:10:118:119
1286,2828.064,19.011,fis,textedit:///work/_2/m079_092.ly:10:130:131
1287,2830.568,18.511,gis,textedit:///work/_2/m079_092.ly:10:141:142
1288,2835.514,31.65,"bis,",textedit:///work/_2/m079_092.ly:29:4:5
1289,2835.514,18.011,a,textedit:///work/_2/m079_092.ly:11:4:5
1290,2838.268,15.511,fis',textedit:///work/_2/m079_092.ly:11:19:20
1291,2840.522,16.511,dis',textedit:///work/_2/m079_092.ly:11:30:31
1292,2843.026,16.011,e',textedit:///work/_2/m079_092.ly:11:41:42
1293,2845.53,15.511,fis',textedit:///work/_2/m079_092.ly:11:55:56
1294,2847.785,16.511,dis',textedit:///work/_2/m079_092.ly:11:69:70
1295,2851.139,17.511,bis,textedit:///work/_2/m079_092.ly:11:81:82
1296,2853.643,17.011,cis',textedit:///work/_2/m079_092.ly:11:92:93
1297,2856.147,16.511,dis',textedit:///work/_2/m079_092.ly:11:105:106
1298,2858.401,17.511,bis,textedit:///work/_2/m079_092.ly:11:118:119
1299,2860.655,18.511,gis,textedit:///work/_2/m079_092.ly:11:130:131
1300,2863.16,19.011,fis,textedit:///work/_2/m079_092.ly:11:141:142
1301,2868.141,31.15,cis,textedit:///work/_2/m079_092.ly:31:4:5
1302,2868.141,19.511,eis,textedit:///work/_2/m079_092.ly:12:4:5
1303,2870.895,14.011,b',textedit:///work/_2/m079_092.ly:12:19:20
1304,2873.149,15.011,gis',textedit:///work/_2/m079_092.ly:12:30:31
1305,2875.653,14.511,a',textedit:///work/_2/m079_092.ly:12:41:42
1306,2878.157,14.011,b',textedit:///work/_2/m079_092.ly:12:55:56
1307,2880.412,15.011,gis',textedit:///work/_2/m079_092.ly:12:69:70
1308,2883.766,16.011,eis',textedit:///work/_2/m079_092.ly:12:81:82
1309,2886.27,15.511,fis',textedit:///work/_2/m079_092.ly:12:92:93
1310,2888.774,15.011,gis',textedit:///work/_2/m079_092.ly:12:105:106
1311,2891.028,16.011,eis',textedit:///work/_2/m079_092.ly:12:118:119
1312,2893.283,17.011,cis',textedit:///work/_2/m079_092.ly:12:130:131
1313,2895.787,17.511,b,textedit:///work/_2/m079_092.ly:12:141:142
1314,2899.327,29.65,fis,textedit:///work/_2/m079_092.ly:32:4:5
1315,2899.327,18.011,a,textedit:///work/_2/m079_092.ly:13:4:5
1316,2902.081,13.511,cis'',textedit:///work/_2/m079_092.ly:13:19:20
1317,2904.335,14.511,a',textedit:///work/_2/m079_092.ly:13:30:31
1318,2906.839,14.011,b',textedit:///work/_2/m079_092.ly:13:41:42
1319,2909.343,13.511,cis'',textedit:///work/_2/m079_092.ly:13:55:56
1320,2911.597,14.511,a',textedit:///work/_2/m079_092.ly:13:69:70
1321,2913.852,15.511,fis',textedit:///work/_2/m079_092.ly:13:81:82
1322,2916.356,15.011,gis',textedit:///work/_2/m079_092.ly:13:92:93
1323,2918.86,14.511,a',textedit:///work/_2/m079_092.ly:13:105:106
1324,2921.114,15.511,fis',textedit:///work/_2/m079_092.ly:13:118:119
1325,2924.064,16.511,d',textedit:///work/_2/m079_092.ly:13:130:131
1326,2926.569,17.011,cis',textedit:///work/_2/m079_092.ly:13:141:142
1327,2930.101,28.15,b,textedit:///work/_2/m079_092.ly:33:4:5
1328,2930.101,17.511,b,textedit:///work/_2/m079_092.ly:14:4:5
1329,2932.606,13.011,d'',textedit:///work/_2/m079_092.ly:14:19:20
1330,2934.86,14.011,b',textedit:///work/_2/m079_092.ly:14:30:31
1331,2937.364,13.511,cis'',textedit:///work/_2/m079_092.ly:14:41:42
1332,2939.868,13.011,d'',textedit:///work/_2/m079_092.ly:14:55:56
1333,2942.122,14.011,b',textedit:///work/_2/m079_092.ly:14:69:70
1334,2944.376,15.011,gis',textedit:///work/_2/m079_092.ly:14:81:82
1335,2946.881,14.511,a',textedit:///work/_2/m079_092.ly:14:92:93
1336,2949.385,14.011,b',textedit:///work/_2/m079_092.ly:14:105:106
1337,2951.639,15.011,gis',textedit:///work/_2/m079_092.ly:14:118:119
1338,2954.993,16.011,eis',textedit:///work/_2/m079_092.ly:14:130:131
1339,2957.747,15.011,gis',textedit:///work/_2/m079_092.ly:14:141:142
1340,2961.224,17.011,cis',textedit:///work/_2/m079_092.ly:15:4:5
1341,2963.728,16.511,dis',textedit:///work/_2/m079_092.ly:15:19:20
1342,2966.232,27.65,cis',textedit:///work/_2/m079_092.ly:35:16:17
1343,2966.232,17.011,cis',textedit:///work/_2/m079_092.ly:15:30:31
1344,2968.736,16.511,dis',textedit:///work/_2/m079_092.ly:15:41:42
1345,2972.091,27.65,cis',textedit:///work/_2/m079_092.ly:35:28:29
1346,2972.091,16.011,eis',textedit:///work/_2/m079_092.ly:15:55:56
1347,2974.845,15.011,gis',textedit:///work/_2/m079_092.ly:15:69:70
1348,2977.099,27.65,cis',textedit:///work/_2/m079_092.ly:35:37:38
1349,2977.099,17.011,cis',textedit:///work/_2/m079_092.ly:15:81:82
1350,2979.603,16.511,dis',textedit:///work/_2/m079_092.ly:15:92:93
1351,2982.108,27.65,cis',textedit:///work/_2/m079_092.ly:35:47:48
1352,2982.108,16.011,eis',textedit:///work/_2/m079_092.ly:15:105:106
1353,2984.862,15.011,gis',textedit:///work/_2/m079_092.ly:15:118:119
1354,2987.116,27.65,cis',textedit:///work/_2/m079_092.ly:35:56:57
1355,2987.116,17.011,cis',textedit:///work/_2/m079_092.ly:15:130:131
1356,2989.62,16.511,dis',textedit:///work/_2/m079_092.ly:15:141:142
1357,2994.163,16.011,eis',textedit:///work/_2/m079_092.ly:16:4:5
1358,2996.668,15.511,fis',textedit:///work/_2/m079_092.ly:16:19:20
1359,2999.172,29.15,gis,textedit:///work/_2/m079_092.ly:36:16:17
1360,2999.172,16.011,eis',textedit:///work/_2/m079_092.ly:16:30:31
1361,3001.676,15.511,fis',textedit:///work/_2/m079_092.ly:16:41:42
1362,3004.18,29.15,gis,textedit:///work/_2/m079_092.ly:36:28:29
1363,3004.18,15.011,gis',textedit:///work/_2/m079_092.ly:16:55:56
1364,3006.934,14.011,b',textedit:///work/_2/m079_092.ly:16:69:70
1365,3009.189,29.15,gis,textedit:///work/_2/m079_092.ly:36:37:38
1366,3009.189,16.011,eis',textedit:///work/_2/m079_092.ly:16:81:82
1367,3011.693,15.511,fis',textedit:///work/_2/m079_092.ly:16:92:93
1368,3014.197,29.15,gis,textedit:///work/_2/m079_092.ly:36:47:48
1369,3014.197,15.011,gis',textedit:///work/_2/m079_092.ly:16:105:106
