pitch,channel,on,off
68,0,15.507487912760416,15.757608685546876
59,0,15.632548299153646,15.882669071940104
69,0,15.757608685546876,16.007729458333333
59,0,15.882669071940104,16.132789844726563
68,0,16.007729458333333,16.257850231119793
59,0,16.132789844726563,16.38291061751302
66,0,16.257850231119793,16.50797100390625
59,0,16.38291061751302,16.50797100390625
64,0,16.50797100390625,17.00821254947917
76,0,16.63303139029948,16.75809177669271
40,1,16.75809177669271,16.88315216308594
75,0,16.75809177669271,16.88315216308594
42,1,16.88315216308594,17.00821254947917
73,0,16.88315216308594,17.00821254947917
44,1,17.00821254947917,17.258333322265624
71,0,17.00821254947917,17.258333322265624
64,0,17.133272935872395,17.383393708658854
45,1,17.258333322265624,17.508454095052084
73,0,17.258333322265624,17.508454095052084
64,0,17.383393708658854,17.633514481445314
44,1,17.508454095052084,17.75857486783854
71,0,17.508454095052084,17.75857486783854
64,0,17.633514481445314,17.88363525423177
42,1,17.75857486783854,18.008695640625
69,0,17.75857486783854,18.008695640625
64,0,17.88363525423177,18.008695640625
40,1,18.008695640625,18.25881641341146
68,0,18.008695640625,18.25881641341146
64,0,18.13375602701823,18.25881641341146
64,0,18.25881641341146,18.38387679980469
64,0,18.38387679980469,18.633997572591145
63,0,18.508937186197915,18.759057958984375
64,0,18.633997572591145,18.759057958984375
64,0,18.759057958984375,18.884118345377605
64,0,18.884118345377605,19.134239118164064
66,0,19.009178731770835,19.25929950455729
64,0,19.134239118164064,19.38435989095052
63,0,19.25929950455729,19.50942027734375
64,0,19.38435989095052,19.50942027734375
64,0,19.50942027734375,19.63448066373698
64,0,19.63448066373698,19.884601436523436
68,0,19.75954105013021,20.009661822916666
64,0,19.884601436523436,20.134722209309896
66,0,20.009661822916666,20.259782595703125
64,0,20.134722209309896,20.384842982096355
68,0,20.259782595703125,20.509903368489585
64,0,20.384842982096355,20.63496375488281
69,0,20.509903368489585,20.76002414127604
64,0,20.63496375488281,20.88508452766927
66,0,20.76002414127604,21.0101449140625
64,0,20.88508452766927,21.0101449140625
40,1,21.0101449140625,21.260265686848957
68,0,21.0101449140625,21.260265686848957
64,0,21.13520530045573,21.260265686848957
64,0,21.260265686848957,21.385326073242187
64,0,21.385326073242187,21.635446846028646
63,0,21.510386459635416,21.760507232421876
64,0,21.635446846028646,21.760507232421876
64,0,21.760507232421876,21.885567618815106
64,0,21.885567618815106,22.135688391601562
66,0,22.010628005208332,22.26074877799479
64,0,22.135688391601562,22.38580916438802
63,0,22.26074877799479,22.51086955078125
64,0,22.38580916438802,22.51086955078125
64,0,22.51086955078125,22.635929937174478
64,0,22.635929937174478,22.886050709960937
68,0,22.760990323567707,23.011111096354167
64,0,22.886050709960937,23.136171482747397
66,0,23.011111096354167,23.261231869140627
64,0,23.136171482747397,23.386292255533853
68,0,23.261231869140627,23.511352641927083
64,0,23.386292255533853,23.636413028320312
69,0,23.511352641927083,23.761473414713542
64,0,23.636413028320312,23.886533801106772
66,0,23.761473414713542,24.011594187500002
64,0,23.886533801106772,24.011594187500002
68,0,24.011594187500002,24.136654573893228
64,0,24.136654573893228,24.261714960286458
52,1,24.261714960286458,24.511835733072918
68,0,24.261714960286458,24.386775346679688
64,0,24.386775346679688,24.511835733072918
52,1,24.511835733072918,24.761956505859374
68,0,24.511835733072918,24.636896119466147
64,0,24.636896119466147,24.761956505859374
52,1,24.761956505859374,25.012077278645833
68,0,24.761956505859374,24.887016892252603
64,0,24.887016892252603,25.012077278645833
52,1,25.012077278645833,25.262198051432293
68,0,25.012077278645833,25.137137665039063
64,0,25.137137665039063,25.262198051432293
52,1,25.262198051432293,25.51231882421875
68,0,25.262198051432293,25.387258437825523
64,0,25.387258437825523,25.51231882421875
68,0,25.51231882421875,25.63737921061198
64,0,25.63737921061198,25.76243959700521
52,1,25.76243959700521,26.012560369791668
68,0,25.76243959700521,25.88749998339844
63,0,25.88749998339844,26.012560369791668
52,1,26.012560369791668,26.262681142578124
68,0,26.012560369791668,26.137620756184894
64,0,26.137620756184894,26.262681142578124
52,1,26.262681142578124,26.512801915364584
68,0,26.262681142578124,26.387741528971354
